timestamp,BTC-USDT,ADA-USDT,ratio,zscore,profit_1,profit_2
1681448199.0,30698.0700000000,0.4416000000,69515.55706521739130434782609,-0.2841787124782007902151795507,0,0.0004526935264825712992304210050
1681448200.0,30698.0700000000,0.4416000000,69515.55706521739130434782609,-0.2798949640578646041535672865,0,0.0004526935264825712992304210050
1681448201.0,30698.0700000000,0.4416000000,69515.55706521739130434782609,-0.2756024089701419413848374365,0,0.0004526935264825712992304210050
1681448202.0,30698.0700000000,0.4416000000,69515.55706521739130434782609,-0.2713009871025892547238977357,0,0.0004526935264825712992304210050
1681448203.0,30698.0700000000,0.4416000000,69515.55706521739130434782609,-0.2669906378054725523699469985,0,0.0004526935264825712992304210050
1681448204.0,30698.0700000000,0.4416000000,69515.55706521739130434782609,-0.2637659805381635782891077452,0,0.0004526935264825712992304210050
1681448205.0,30698.0700000000,0.4416000000,69515.55706521739130434782609,-0.2605347429494409240756996644,0,0.0004526935264825712992304210050
1681448206.0,30698.0700000000,0.4416000000,69515.55706521739130434782609,-0.2572968797250660195259718601,0,0.0004526935264825712992304210050
1681448207.0,30698.0700000000,0.4415000000,69531.30237825594563986409966,-0.2529844479141766150761155528,0,0.0006790402897238569488456315075
1681448208.0,30698.0700000000,0.4415000000,69531.30237825594563986409966,-0.2487220112063910335057341578,0,0.0006790402897238569488456315075
1681448209.0,30698.0700000000,0.4415000000,69531.30237825594563986409966,-0.2444522608457930402830094981,0,0.0006790402897238569488456315075
1681448210.0,30698.0700000000,0.4415000000,69531.30237825594563986409966,-0.2401751565425171426041911985,0,0.0006790402897238569488456315075
1681448211.0,30698.0700000000,0.4415000000,69531.30237825594563986409966,-0.2358906577136820031353287516,0,0.0006790402897238569488456315075
1681448212.0,30698.0700000000,0.4415000000,69531.30237825594563986409966,-0.2315987234805387998968493133,0,0.0006790402897238569488456315075
1681448213.0,30698.0700000000,0.4415000000,69531.30237825594563986409966,-0.2272993126655853882647012827,0,0.0006790402897238569488456315075
1681448214.0,30698.0700000000,0.4415000000,69531.30237825594563986409966,-0.2234285696574034789849078422,0,0.0006790402897238569488456315075
1681448215.0,30698.0700000000,0.4415000000,69531.30237825594563986409966,-0.2194181989280570518702236449,0,0.0006790402897238569488456315075
1681448216.0,30698.0700000000,0.4415000000,69531.30237825594563986409966,-0.2153969661402513980195741656,0,0.0006790402897238569488456315075
1681448217.0,30698.0700000000,0.4415000000,69531.30237825594563986409966,-0.2107478952551248185302342167,0,0.0006790402897238569488456315075
1681448218.0,30698.0700000000,0.4415000000,69531.30237825594563986409966,-0.2061495229704636779994120841,0,0.0006790402897238569488456315075
1681448219.0,30698.0700000000,0.4415000000,69531.30237825594563986409966,-0.2015407569963483969063456684,0,0.0006790402897238569488456315075
1681448220.0,30698.0700000000,0.4415000000,69531.30237825594563986409966,-0.1969215271559058376458111671,0,0.0006790402897238569488456315075
1681448221.0,30698.0700000000,0.4415000000,69531.30237825594563986409966,-0.1922309948531806195046242156,0,0.0006790402897238569488456315075
1681448222.0,30698.0700000000,0.4415000000,69531.30237825594563986409966,-0.1875297105639368680568175285,0,0.0006790402897238569488456315075
1681448223.0,30698.0700000000,0.4414000000,69547.05482555505210693248754,-0.1822903166649280176745503009,0,0.0009053870529651425984608420100
1681448224.0,30698.0700000000,0.4414000000,69547.05482555505210693248754,-0.1769814353896867443200273583,0,0.0009053870529651425984608420100
1681448225.0,30698.0700000000,0.4414000000,69547.05482555505210693248754,-0.1716586209070432602070556106,0,0.0009053870529651425984608420100
1681448226.0,30698.0700000000,0.4414000000,69547.05482555505210693248754,-0.1667057274461419968720916537,0,0.0009053870529651425984608420100
1681448227.0,30698.0700000000,0.4414000000,69547.05482555505210693248754,-0.1617412726064960593508127580,0,0.0009053870529651425984608420100
1681448228.0,30698.0700000000,0.4414000000,69547.05482555505210693248754,-0.1567651806607781817856212634,0,0.0009053870529651425984608420100
1681448229.0,30698.0700000000,0.4414000000,69547.05482555505210693248754,-0.1517773751876112473238647428,0,0.0009053870529651425984608420100
1681448230.0,30698.0700000000,0.4414000000,69547.05482555505210693248754,-0.1455578542734078278661440624,0,0.0009053870529651425984608420100
1681448231.0,30698.0700000000,0.4414000000,69547.05482555505210693248754,-0.1393234799683936504127247135,0,0.0009053870529651425984608420100
1681448232.0,30698.0700000000,0.4414000000,69547.05482555505210693248754,-0.1330741538957070461309951475,0,0.0009053870529651425984608420100
1681448233.0,30698.0700000000,0.4414000000,69547.05482555505210693248754,-0.1255859090381574368304310754,0,0.0009053870529651425984608420100
1681448234.0,30698.0700000000,0.4414000000,69547.05482555505210693248754,-0.1180794894512821493397841019,0,0.0009053870529651425984608420100
1681448235.0,30698.0700000000,0.4414000000,69547.05482555505210693248754,-0.1105547737530260728069443192,0,0.0009053870529651425984608420100
1681448236.0,30698.0700000000,0.4414000000,69547.05482555505210693248754,-0.1030115034640185337787986055,0,0.0009053870529651425984608420100
1681448237.0,30698.0700000000,0.4414000000,69547.05482555505210693248754,-0.09544440349461234018516255680,0,0.0009053870529651425984608420100
1681448238.0,30698.0700000000,0.4414000000,69547.05482555505210693248754,-0.08785838925837537963355833659,0,0.0009053870529651425984608420100
1681448239.0,30698.0700000000,0.4414000000,69547.05482555505210693248754,-0.08025333168716293444426548751,0,0.0009053870529651425984608420100
1681448240.0,30698.0700000000,0.4414000000,69547.05482555505210693248754,-0.07262910047505233111319805857,0,0.0009053870529651425984608420100
1681448241.0,30698.0700000000,0.4414000000,69547.05482555505210693248754,-0.06498556406267120131044867573,0,0.0009053870529651425984608420100
1681448242.0,30698.0700000000,0.4414000000,69547.05482555505210693248754,-0.05979882786361748738372642288,0,0.0009053870529651425984608420100
1681448243.0,30698.0700000000,0.4414000000,69547.05482555505210693248754,-0.05459889882363326183122813994,0,0.0009053870529651425984608420100
1681448244.0,30698.0700000000,0.4413000000,69562.81441196464989802855201,-0.04826352784000419095522993944,0,0.001131733816206428248076052512
1681448245.0,30698.0700000000,0.4413000000,69562.81441196464989802855201,-0.04191260022844665119220584259,0,0.001131733816206428248076052512
1681448246.0,30698.0700000000,0.4413000000,69562.81441196464989802855201,-0.03554601545418167045160242355,0,0.001131733816206428248076052512
1681448247.0,30698.0700000000,0.4413000000,69562.81441196464989802855201,-0.02916367205796968253468586332,0,0.001131733816206428248076052512
1681448248.0,30698.0700000000,0.4413000000,69562.81441196464989802855201,-0.02276546764490999320802059872,0,0.001131733816206428248076052512
1681448249.0,30698.0700000000,0.4413000000,69562.81441196464989802855201,-0.01635129887307247236242810853,0,0.001131733816206428248076052512
1681448250.0,30698.0700000000,0.4413000000,69562.81441196464989802855201,-0.009921061441958478675762362321,0,0.001131733816206428248076052512
